Station ID	Station Code	Station name	Date	Qs	pH	KOND	TURB860	SPM	TOC	PO4-P	TOTP	NO3-N	NH4-N	TOTN	SiO2	As	Pb	Cd	Cu	Zn	Ni	Cr	Ca
29612	BUSEDRA	Drammenselva	03.12.2019 11:15	313.936	7.13	4.35	0.74	0.8	4.1	2	4	320	8	480	3.15								
29612	BUSEDRA	Drammenselva	03.12.2019 11:15																				4.69
29782	NOREVEF	Vefsna	03.12.2019 13:28	48.358	7.63	9.55	<0.3	<0.4	1.2	<1	<1	110	4	180	2.1								
29782	NOREVEF	Vefsna	03.12.2019 13:28																				13.1
36225	OSLEALN	Alna	04.12.2019 10:20	1.044	7.9	109	4	5.16	8	34	51	830	200	1400	7.307								
36225	OSLEALN	Alna	04.12.2019 10:20																				38.5
29832	ROGEBJE	Bjerkreimselva	04.12.2019 16:00	22.851	6.68	3.56	<0.3	<0.33	1.6	<1	3	360	<2	480	1.875								
29832	ROGEBJE	Bjerkreimselva	04.12.2019 16:00																				1.41
29613	TELESKI	Skienselva	09.12.2019 09:00	167.966	6.54	2.02	0.66	0.59	2.8	<1	3	150	9	270	2.421								
29613	TELESKI	Skienselva	09.12.2019 09:00																				2.02
38005	TROEM?2	M?selv	09.12.2019 11:00	58.376	7.49	7.2	<0.3	0.76	1.1	<1	3	62	11	120	2.486								
38005	TROEM?2	M?selv	09.12.2019 11:00																				9.1
29842	SFJENAU	Nausta	09.12.2019 16:00	37.819	6.02	1.83	<0.3	<0.5	2.5	2	5	110	3	240	1.819								
29842	SFJENAU	Nausta	09.12.2019 16:00																				0.684
40373	FINETAN	Tanaelva	06.01.2020 10:00		7.17	6.64	< 0.3	< 0.27	1.7	1	4	76	6	160	4.43								
40373	FINETAN	Tanaelva	06.01.2020 10:00																				5.91
40375	MROEDRI	Driva	06.01.2020 11:00		6.76	5.85	< 0.3	< 0.28	1.9	2	3	370	< 2	500	2.53								
40375	MROEDRI	Driva	06.01.2020 11:00																				5.35
40357	STREORK	Orkla	06.01.2020 12:10		7.26	7.4	0.54	0.86	4.2	1	4	230	9	380	1.57								
40357	STREORK	Orkla	06.01.2020 12:10																				9.15
40374	HOREVOS	Vosso	06.01.2020 12:50		6.3	1.66	0.48	0.93	1.4	5	5	160	2	240	0.602								
40374	HOREVOS	Vosso	06.01.2020 12:50																				1.04
40361	ROGEORR	Orreelva	06.01.2020 13:00		7.58	17.9	15	11.3	6.4	31	100	1140	10	1800	2.11								
40361	ROGEORR	Orreelva	06.01.2020 13:00																				14.8
40365	STRENID	Nidelva	06.01.2020 14:00		7.07	3.94	1.4	1.1	2.6	1	4	100	11	200	0.946								
40365	STRENID	Nidelva	06.01.2020 14:00																				3.89
40352	BUSEDRA	Drammenselva	06.01.2020 14:15		6.93	4.08	0.69	0.79	3.2	< 1	4	280	18	420	1.36								
40352	BUSEDRA	Drammenselva	06.01.2020 14:15																				4.22
40411	AAGEVEG	Veg?dselva	06.01.2020 15:00		5.96	2.26	0.89	1.07	6	1	5	140	21	340	1.32								
40411	AAGEVEG	Veg?dselva	06.01.2020 15:00																				1.29
69594	TROEM?2	M?selv	06.01.2020 16:15		7.43	7.69	0.71	0.75	1.4	1	3	78	21	200	1.15								
69594	TROEM?2	M?selv	06.01.2020 16:15																				9.33
40387	ROGEVIK	Vikedalselva	07.01.2020 12:30		6.14	2.27	0.35	0.83	1.3	< 1	3	170	13	270	0.418								
40387	ROGEVIK	Vikedalselva	07.01.2020 12:30																				0.884
40354	VAGEOTR	Otra	07.01.2020 12:35		6.03	1.51	< 0.3	0.51	3.1	< 1	3	89	24	230	0.863								
40354	VAGEOTR	Otra	07.01.2020 12:35																				0.865
40358	FINEALT	Altaelva	07.01.2020 13:05		7.35	7.25	< 0.3	0.95	2.7	< 1	3	49	7	160	2.32								
40358	FINEALT	Altaelva	07.01.2020 13:05																				8.04
40391	SFJENAU	Nausta	08.01.2020 14:20		5.69	1.81	0.44	0.89	1.3	2	4	37	3	97	0.398								
40391	SFJENAU	Nausta	08.01.2020 14:20																				0.468
40383	ROGEBJE	Bjerkreimselva	08.01.2020 16:00		6.37	3.34	0.35	0.45	1.5	< 1	5	310	20	450	0.728								
40383	ROGEBJE	Bjerkreimselva	08.01.2020 16:00																				1.13
40356	?STEGLO	Glomma	13.01.2020 07:10		7.09	5.86	31	13.3	5.3	24	42	570	8	800	2.21								
40356	?STEGLO	Glomma	13.01.2020 07:10																				5.53
40355	VESENUM	Numedalsl?en	13.01.2020 12:40		6.73	3.09	2.5	3.8	4.3	2	7	210	42	400	1.73								
40355	VESENUM	Numedalsl?en	13.01.2020 12:40																				2.94
40353	TELESKI	Skienselva	14.01.2020 09:00		6.67	2.12	0.86	2.1	2.8	2	5	160	8		1.05								
40353	TELESKI	Skienselva	14.01.2020 09:00																				1.9
40360	NOREVEF	Vefsna	14.01.2020 10:00		7.36	7.12	0.66	1.14	1.9	< 1	3	43	5		0.772								
40360	NOREVEF	Vefsna	14.01.2020 10:00																				8.1
40372	FINEPAS	Pasvikelva	15.01.2020 10:45		6.9	3.19	< 0.3	< 0.4	2.8	< 1	2	38	13	140	2.72								
40372	FINEPAS	Pasvikelva	15.01.2020 10:45																				2.92
62167	OSLEALN	Alna	15.01.2020 11:00		7.67	51	30	29.4	2.8	63	91	740	18	1200	3.32								
62167	OSLEALN	Alna	15.01.2020 11:00																				26.7
40357	STREORK	Orkla	03.02.2020 09:30		7.34	8.13	0.43	0.41	2.7	< 1	3	270	10	410	1.68	0.088	0.014	0.038	5.36	11.7	0.72	0.19	
40357	STREORK	Orkla	03.02.2020 09:30																				10.8
40354	VAGEOTR	Otra	03.02.2020 11:10		6.11	1.56	0.33	0.71	3.2	< 1	4	85	21	210	0.896	0.12	0.26	0.016	0.42	2.6	0.41	0.09	
40354	VAGEOTR	Otra	03.02.2020 11:10																				0.864
40411	AAGEVEG	Veg?dselva	03.02.2020 11:15		6.37	2.5	2	3.09	5.9	2	6	150	25	350	1.49	0.22	0.437	0.034	0.64	6	0.45	0.23	
40411	AAGEVEG	Veg?dselva	03.02.2020 11:15																				1.4
40365	STRENID	Nidelva	03.02.2020 11:45		7.02	3.69	2.5	2.42	2.6	2	4	92	8	200	1.06	0.062	0.045	< 0.003	0.73	0.78	0.83	0.35	
40365	STRENID	Nidelva	03.02.2020 11:45																				4.02
40372	FINEPAS	Pasvikelva	03.02.2020 12:30		6.94	3.41	< 0.3	0.39	2.9	< 1		48	11	170	2.85	0.065	0.11	0.012	1.82	1.9	4.17	0.15	
40387	ROGEVIK	Vikedalselva	03.02.2020 12:30		6.34	2.23	< 0.3	< 0.36	1.1	1	3	130	11	200	0.431	0.15	0.13	0.012	0.3	1.8	0.23	0.043	
40372	FINEPAS	Pasvikelva	03.02.2020 12:30																				3.22
40387	ROGEVIK	Vikedalselva	03.02.2020 12:30																				0.97
40374	HOREVOS	Vosso	03.02.2020 13:50		6.43	1.9	0.45	0.47	1.3	1	4	140	< 2	220	0.599	0.068	0.06	0.0067	0.37	1.2	0.28	0.059	
40374	HOREVOS	Vosso	03.02.2020 13:50																				1.14
40355	VESENUM	Numedalsl?en	03.02.2020 14:00		6.72	3.51	3.6	6.58	4.3	10	11	280	17	460	1.97	0.14	0.255	0.016	0.62	3.7	0.37	0.2	
40355	VESENUM	Numedalsl?en	03.02.2020 14:00																				3.26
40352	BUSEDRA	Drammenselva	03.02.2020 15:30		6.91	3.84	2.1	0.97	3.4	1	3	260	17	410	1.49	0.11	0.068	0.0078	0.59	2	0.39	0.1	
40352	BUSEDRA	Drammenselva	03.02.2020 15:30																				4.35
40375	MROEDRI	Driva	03.02.2020 16:00		6.91	4	< 0.3	< 0.51	1.1	< 1	3	190	2	260	1.77	0.054	0.01	< 0.003	0.56	0.4	0.17	0.11	
40375	MROEDRI	Driva	03.02.2020 16:00																				3.91
40353	TELESKI	Skienselva	04.02.2020 09:00		6.48	2.04	0.42	< 0.67	2.8	< 1	3	160	< 2	250	1.15	0.096	0.049	0.0077	0.35	3	0.1	0.066	
40353	TELESKI	Skienselva	04.02.2020 09:00																				2.05
40373	FINETAN	Tanaelva	04.02.2020 10:00		7.14	6.92	< 0.3	< 0.33	1.7	3	5	47	< 2	160	4.63	0.24	0.012	< 0.003	0.52	1.4	0.47	0.41	
40373	FINETAN	Tanaelva	04.02.2020 10:00																				6.37
40361	ROGEORR	Orreelva	04.02.2020 10:25		7.42	17	4.4	5.28	5	20	53	1100	< 2	1800	1.57	0.18	< 0.005	< 0.003	1.34	0.34	0.76	0.15	
40361	ROGEORR	Orreelva	04.02.2020 10:25																				13.5
62167	OSLEALN	Alna	04.02.2020 11:20		7.78	56.5	5.6	5.6	2.4	23	45	630	62	1000	3.28	0.28	0.398	0.032	2.51	9.9	0.79	0.41	
62167	OSLEALN	Alna	04.02.2020 11:20																				29.9
40358	FINEALT	Altaelva	05.02.2020 11:30		7.35	8.28	< 0.3	< 0.53	2.7	1	4	69	9	170	2.65	0.14	0.01	< 0.003	0.37	0.16	0.22	0.16	
40358	FINEALT	Altaelva	05.02.2020 11:30																				9.8
69594	TROEM?2	M?selv	06.02.2020 00:00		7.46	7.76	< 0.3	< 0.25	2	2	4	77	6	200	1.23	0.036	< 0.005	< 0.003	0.29	< 0.15	0.12	0.039	
69594	TROEM?2	M?selv	06.02.2020 00:00																				9.11
40360	NOREVEF	Vefsna	07.02.2020 10:10		7.45	8.06	< 0.3	< 0.4	1.5	2	1	59	2	120	0.918	0.1	< 0.005	< 0.003	0.25	< 0.15	0.14	0.047	
40360	NOREVEF	Vefsna	07.02.2020 10:10																				9.74
40356	?STEGLO	Glomma	10.02.2020 07:15		7.05	5.43	56	44.9	5.5	54	66	500	< 2	740	3.01	0.35	0.36	0.0048	1.57	2.7	1.03	1.1	
40356	?STEGLO	Glomma	10.02.2020 07:15																				5.66
40391	SFJENAU	Nausta	11.02.2020 11:00		5.74	1.91	< 0.3	0.31	1.5	3	4	74	< 2	150	0.574	< 0.025	0.013	< 0.003	0.15	0.36	< 0.04	0.03	
40391	SFJENAU	Nausta	11.02.2020 11:00																				0.872
40383	ROGEBJE	Bjerkreimselva	17.02.2020 15:45		6.55	3.08	0.56	0.52	1.4	3	18	250	2	330	0.692	0.077	0.029	0.014	0.12	1.6	0.063	0.053	
40383	ROGEBJE	Bjerkreimselva	17.02.2020 15:45																				1.4
40375	MROEDRI	Driva	02.03.2020 08:00		6.93	4.91	< 0.3	< 0.25	1.2	2	2	260	4	340	1.92								
40375	MROEDRI	Driva	02.03.2020 08:00																				4.97
40357	STREORK	Orkla	02.03.2020 09:30		7.41	7.41	< 0.3	0.28	2.2	2	3	200	6	260	1.43								
40387	ROGEVIK	Vikedalselva	02.03.2020 09:30		6.44	4.04	1.8	3.82	1.1	11	13	230	5	340	0.455								
40357	STREORK	Orkla	02.03.2020 09:30																				9.36
40387	ROGEVIK	Vikedalselva	02.03.2020 09:30																				1.74
40360	NOREVEF	Vefsna	02.03.2020 10:15		7.61	9.32	< 0.3	< 0.37	1.4	1	5	70	3	130	0.964								
40360	NOREVEF	Vefsna	02.03.2020 10:15																				12.3
40411	AAGEVEG	Veg?dselva	02.03.2020 10:45		6.22	2.97	2.5	2.12	5.5	3	8	150	17	350	1.46								
40411	AAGEVEG	Veg?dselva	02.03.2020 10:45																				1.58
40365	STRENID	Nidelva	02.03.2020 11:00		7.11	3.59	1.2	1.01	2.5	2	4	120	10	180	0.967								
40374	HOREVOS	Vosso	02.03.2020 11:00		6.57	2.02	< 0.3	< 0.4	1.3	2	4	150	7	220	0.616								
40365	STRENID	Nidelva	02.03.2020 11:00																				4.1
40374	HOREVOS	Vosso	02.03.2020 11:00																				1.27
69594	TROEM?2	M?selv	02.03.2020 12:00		7.42	7.62	< 0.3	2.33	0.96	2	2	71	10	130	1.18								
69594	TROEM?2	M?selv	02.03.2020 12:00																				11
40355	VESENUM	Numedalsl?en	02.03.2020 14:20		6.71	3.95	4.7	4.31	3.4	8	11	340	26	530	1.88								
40355	VESENUM	Numedalsl?en	02.03.2020 14:20																				3.54
40352	BUSEDRA	Drammenselva	02.03.2020 14:40		7.06	4.06	1.8	1.33	3.3	2	5	260	20	420	1.45								
40352	BUSEDRA	Drammenselva	02.03.2020 14:40																				4.39
40354	VAGEOTR	Otra	02.03.2020 14:58		6.28	1.85	0.46	0.72	2.7	2	4	76	11	170	0.853								
40354	VAGEOTR	Otra	02.03.2020 14:58																				0.948
40356	?STEGLO	Glomma	02.03.2020 17:30		7.01	4.95	20	14.1	5.1	16	19	400	16	630	2.22								
40356	?STEGLO	Glomma	02.03.2020 17:30																				5.23
40361	ROGEORR	Orreelva	03.03.2020 08:00		7.45	16.2	7.5	9.6	5.6	28	68	1300	2	1900	1.3								
40361	ROGEORR	Orreelva	03.03.2020 08:00																				13.9
40372	FINEPAS	Pasvikelva	03.03.2020 09:30		6.95	3.41	< 0.3	0.38	2.8	1	3	55	< 2	150	2.79								
40372	FINEPAS	Pasvikelva	03.03.2020 09:30																				3.09
40358	FINEALT	Altaelva	03.03.2020 12:25		7.44	8.01	< 0.3	< 0.33	2.7	2	4	65	< 2	160	2.82								
40358	FINEALT	Altaelva	03.03.2020 12:25																				9.41
40383	ROGEBJE	Bjerkreimselva	03.03.2020 16:40		6.51	3.9	0.42	1.45	1.3	3	6	330	3	430	0.772								
40383	ROGEBJE	Bjerkreimselva	03.03.2020 16:40																				1.38
62167	OSLEALN	Alna	04.03.2020 11:05		7.67	136	16	20.3	1.8	51	81	590	85	1200	3.14								
62167	OSLEALN	Alna	04.03.2020 11:05																				34.7
40353	TELESKI	Skienselva	09.03.2020 09:00		6.71	2.13	1.2	1.06	2.8	2	4	150	< 2	260	1.17								
40353	TELESKI	Skienselva	09.03.2020 09:00																				2.19
40373	FINETAN	Tanaelva	09.03.2020 11:00		7.19	8.52	< 0.3	1.38	1.9	3	6	110	250	480	5.13								
40373	FINETAN	Tanaelva	09.03.2020 11:00																				7.6
40391	SFJENAU	Nausta	10.03.2020 09:30		5.97	2.2	< 0.3	0.42	1.5	3	5	< 2	< 2	120	0.587								
40391	SFJENAU	Nausta	10.03.2020 09:30																				0.689
40355	VESENUM	Numedalsl?en	13.04.2020 11:45		6.68	2.43	0.87	< 0.5	3.8	3	5	140	14	260	1.43								
40355	VESENUM	Numedalsl?en	13.04.2020 11:45																				2.66
40372	FINEPAS	Pasvikelva	13.04.2020 14:30		7.03	3.33	< 0.3	< 0.25	2.8	1	3	51	< 2	120	2.65								
40372	FINEPAS	Pasvikelva	13.04.2020 14:30																				3.02
40411	AAGEVEG	Veg?dselva	13.04.2020 19:00		6.2	2.32	0.92	0.6	4.7	2	8	140	12	300	1.25								
40411	AAGEVEG	Veg?dselva	13.04.2020 19:00																				1.28
40357	STREORK	Orkla	14.04.2020 07:50		7.3	7.77	0.61	1.09	3.8	1	4	260	< 2	370	1.67								
40357	STREORK	Orkla	14.04.2020 07:50																				9.54
40353	TELESKI	Skienselva	14.04.2020 09:00		6.65	2.02	0.45	< 0.25	2.7	2	3	170	< 2	240	1.14								
40360	NOREVEF	Vefsna	14.04.2020 09:00		7.51	8.67	< 0.3	0.49	1.8	< 1	2	52	< 2	100	0.765								
40373	FINETAN	Tanaelva	14.04.2020 09:00		7.28	8.05	< 0.3	< 0.25	1.4	5	7	99	< 2	180	4.73								
40353	TELESKI	Skienselva	14.04.2020 09:00																				1.95
40360	NOREVEF	Vefsna	14.04.2020 09:00																				10.5
40373	FINETAN	Tanaelva	14.04.2020 09:00																				7.26
40361	ROGEORR	Orreelva	14.04.2020 09:55		7.45	18.3	15	35.6	6.4	72	110	600	24	1700	0.223								
40361	ROGEORR	Orreelva	14.04.2020 09:55																				16.1
40387	ROGEVIK	Vikedalselva	14.04.2020 10:30		6.35	2.78	< 0.3	< 0.3	0.88	< 1	2	150	5	200	0.416								
40387	ROGEVIK	Vikedalselva	14.04.2020 10:30																				1.12
62167	OSLEALN	Alna	14.04.2020 10:55		7.87	43.1	5.9	5.53	2.6	27	41	650	120	1100	2.49								
62167	OSLEALN	Alna	14.04.2020 10:55																				33.5
40365	STRENID	Nidelva	14.04.2020 11:00		7.1	4	1.6	0.63	2.5	1	4	120	< 2	190	1.05								
40365	STRENID	Nidelva	14.04.2020 11:00																				4.38
69594	TROEM?2	M?selv	14.04.2020 11:15		7.38	8.09	0.39	6.87	1.1	4	7	90	7	180	1.19								
69594	TROEM?2	M?selv	14.04.2020 11:15																				10.4
40352	BUSEDRA	Drammenselva	14.04.2020 12:00		7.09	3.59	1	1.03	3.1	2	5	270	6	360	1.33								
40352	BUSEDRA	Drammenselva	14.04.2020 12:00																				3.96
40358	FINEALT	Altaelva	14.04.2020 14:00		7.46	7.94	< 0.3	0.56	2.7	2	3	44	< 2	130	2.27								
40358	FINEALT	Altaelva	14.04.2020 14:00																				9.63
40354	VAGEOTR	Otra	14.04.2020 14:25		6.33	1.29	< 0.3	< 0.29	2.3	< 1	2	66	< 2	140	0.756								
40354	VAGEOTR	Otra	14.04.2020 14:25																				0.801
40356	?STEGLO	Glomma	14.04.2020 17:40		6.95	4.93	6.3	5.34	4.2	8	11	400	12	650	1.93								
40356	?STEGLO	Glomma	14.04.2020 17:40																				5.35
40375	MROEDRI	Driva	14.04.2020 18:00		6.94	7.89	< 0.3	< 0.33	2.2	4	4	680	< 2	700	2.59								
40375	MROEDRI	Driva	14.04.2020 18:00																				7.77
40374	HOREVOS	Vosso	14.04.2020 18:15		6.45	2.27	< 0.3	0.39	1.2	< 1	3	210	< 2	260	0.65								
40374	HOREVOS	Vosso	14.04.2020 18:15																				1.43
40383	ROGEBJE	Bjerkreimselva	16.04.2020 16:30		6.31	3.24	< 0.3	1.85	1.2	1	2	290	4	400	0.684								
40383	ROGEBJE	Bjerkreimselva	16.04.2020 16:30																				1.2
40391	SFJENAU	Nausta	23.04.2020 12:00		6.46	2.08	< 0.3	0.38	1.4	2	3	23	< 2	75	0.442								
40391	SFJENAU	Nausta	23.04.2020 12:00																				0.549
40372	FINEPAS	Pasvikelva	03.05.2020 17:00		7.01	3.44	< 0.3	0.43	4.3	3	4	48	< 2	170	2.34	0.17	0.141	0.017	11.3	2.7	6.92	0.14	
40372	FINEPAS	Pasvikelva	03.05.2020 17:00																				2.85
40353	TELESKI	Skienselva	04.05.2020 09:00		6.7	1.99	< 0.3	0.37	2.7	3	3	140	< 2	240	1.1	0.09	0.035	0.009	0.36	1.6	0.21	0.074	
40353	TELESKI	Skienselva	04.05.2020 09:00																				1.91
40387	ROGEVIK	Vikedalselva	04.05.2020 09:16		6.49	2.81	< 0.3	< 0.48	0.85	1	2	140	< 2	160	0.398	0.16	0.066	0.012	0.23	1.7	0.27	0.041	
40387	ROGEVIK	Vikedalselva	04.05.2020 09:16																				1.17
40361	ROGEORR	Orreelva	04.05.2020 09:17		7.65	18.9	3.8	5.96	4.9	11	38	200	25	800	0.274	0.4	1.01	0.027	2.04	6	1.39	0.39	
40361	ROGEORR	Orreelva	04.05.2020 09:17																				16.9
40355	VESENUM	Numedalsl?en	04.05.2020 09:20		6.8	2.38	0.98	1.66	4.6	3	5	110	9	270	1.38	0.16	0.221	0.011	0.53	2.6	0.28	0.11	
40355	VESENUM	Numedalsl?en	04.05.2020 09:20																				2.52
40365	STRENID	Nidelva	04.05.2020 10:00		7.19	3.5	0.6	1.22	2.5	3	3	80	< 2	160	0.966	0.088	0.034	< 0.003	0.63	0.47	0.66	0.23	
40365	STRENID	Nidelva	04.05.2020 10:00																				3.86
69594	TROEM?2	M?selv	04.05.2020 10:30		7.09	7.58	1.3	1.48	5.1	4	5	130	5	300	1.66	0.094	0.066	0.0041	1.71	2	0.62	0.35	
69594	TROEM?2	M?selv	04.05.2020 10:30																				8.07
40358	FINEALT	Altaelva	04.05.2020 10:45		7.52	9.64	< 0.3	0.91	2.4	4	3	81	< 2	170	2.9	0.083	0.01	< 0.003	0.35	< 0.15	0.18	0.27	
40358	FINEALT	Altaelva	04.05.2020 10:45																				11.4
40373	FINETAN	Tanaelva	04.05.2020 11:00		7.12	6.62	0.38	1.01	1.4	4	6	68	37	220	2.18	0.067	0.066	0.013	0.99	2.4	0.5	0.13	
40373	FINETAN	Tanaelva	04.05.2020 11:00																				3.79
40411	AAGEVEG	Veg?dselva	04.05.2020 11:15		6.27	2.55	1.2	1.8	4.7	3	5	150	< 2	310	1.09	0.18	0.268	0.029	0.61	4.9	0.38	0.17	
40411	AAGEVEG	Veg?dselva	04.05.2020 11:15																				1.46
40354	VAGEOTR	Otra	04.05.2020 12:05		6.17	1.32	< 0.3	0.59	2.3	2	2	75	< 2	170	0.73	0.077	0.131	0.011	0.32	1.9	0.21	0.078	
40354	VAGEOTR	Otra	04.05.2020 12:05																				0.772
40352	BUSEDRA	Drammenselva	04.05.2020 12:15		6.91	3.37	0.7	1.27	3.6	3	4	250	5	350	1.32	0.12	0.077	0.0055	0.56	1.3	0.39	0.11	
62167	OSLEALN	Alna	04.05.2020 12:15		7.87	38.6	7.5	6.66	2.8	26	39	660	64	1000	2.41	0.31	0.459	0.023	3.07	9.6	0.84	0.49	
40352	BUSEDRA	Drammenselva	04.05.2020 12:15																				3.66
62167	OSLEALN	Alna	04.05.2020 12:15																				28.5
40374	HOREVOS	Vosso	04.05.2020 12:55		6.56	2.41	< 0.3	< 0.5	1.2	3	3	210	5	250	0.654	0.064	0.037	0.0053	0.39	1.2	0.34	0.062	
40374	HOREVOS	Vosso	04.05.2020 12:55																				1.5
40357	STREORK	Orkla	04.05.2020 14:45		7.4	6.78	0.41	1.72	3.9	3	4	190	< 2	330	1.34	0.12	0.036	0.038	5.59	9.5	0.83	0.29	
40357	STREORK	Orkla	04.05.2020 14:45																				8.33
40375	MROEDRI	Driva	04.05.2020 21:00		7.12	5	< 0.3	0.94	1.9	4	3	260	< 2	370	1.37	0.065	0.03	< 0.003	1.1	0.71	0.29	0.18	
40375	MROEDRI	Driva	04.05.2020 21:00																				5.16
40360	NOREVEF	Vefsna	05.05.2020 04:30		7.48	8.65	< 0.3	0.74	2.3	3	2	34	< 2	110	0.718	0.1	0.029	< 0.003	0.33	0.31	0.29	0.12	
40360	NOREVEF	Vefsna	05.05.2020 04:30																				10.5
40383	ROGEBJE	Bjerkreimselva	05.05.2020 16:31		6.63	3.18	< 0.3	0.42	1.2	2	3	250	< 2	330	0.637	0.088	0.158	0.012	0.22	2.1	0.1	0.055	
40383	ROGEBJE	Bjerkreimselva	05.05.2020 16:31																				1.18
40391	SFJENAU	Nausta	06.05.2020 13:30		5.83	1.83	< 0.3	0.91	2.5	3	4	59	8	140	0.444	0.054	0.097	0.0039	0.25	1	0.12	0.053	
40391	SFJENAU	Nausta	06.05.2020 13:30																				0.551
40356	?STEGLO	Glomma	11.05.2020 05:15		7.12	4.44	2.8	3.93	4.2	5	9	260	16	780	1.56	0.15	0.142	0.0097	1.2	2.6	0.59	0.17	
40356	?STEGLO	Glomma	11.05.2020 05:15																				4.89
40352	BUSEDRA	Drammenselva	11.05.2020 11:35		7.04	3.54	0.94	1.16	4.4	3	4	220	3	360	1.35								
40352	BUSEDRA	Drammenselva	11.05.2020 11:35																				3.85
40356	?STEGLO	Glomma	18.05.2020 14:00		7.21	4.53	1.9	4.26	3.6	4	7	250	5	320	1.57								
40356	?STEGLO	Glomma	18.05.2020 14:00																				5.09
69594	TROEM?2	M?selv	20.05.2020 00:00						2.7	13	17		42	260									
69594	TROEM?2	M?selv	20.05.2020 00:00																				
40352	BUSEDRA	Drammenselva	25.05.2020 08:15		6.81	3.3	0.79	1.4	4.2	2	3	220	2	250	1.34								
40352	BUSEDRA	Drammenselva	25.05.2020 08:15																				3.67
40356	?STEGLO	Glomma	25.05.2020 14:45		7.04	4.43	2.1	2.99	5.5	3	6	270	9	330	1.54								
40356	?STEGLO	Glomma	25.05.2020 14:45																				5.11
62167	OSLEALN	Alna	27.05.2020 00:00																				
62167	OSLEALN	Alna	27.05.2020 00:00																				
69594	TROEM?2	M?selv	29.05.2020 00:00						3.5	7	16		17	360									
69594	TROEM?2	M?selv	29.05.2020 00:00																				
40372	FINEPAS	Pasvikelva	01.06.2020 14:15		6.97	5.57	1.7	1.19	5.3	5	10	< 2	< 2	170	2.37								
40372	FINEPAS	Pasvikelva	01.06.2020 14:15																				5.09
40355	VESENUM	Numedalsl?en	02.06.2020 07:45		6.75	2	1.2	2.81	4.4	2	5	71	< 2	180	1.24								
40355	VESENUM	Numedalsl?en	02.06.2020 07:45																				2.23
40375	MROEDRI	Driva	02.06.2020 08:00		6.95	2.65	5.5	54.7	3.1	16	22	49	< 2	150	2.03								
40375	MROEDRI	Driva	02.06.2020 08:00																				3.06
40353	TELESKI	Skienselva	02.06.2020 09:00		6.74	1.9	< 0.3	< 0.5	2.5	< 1	3	160	< 2	200	1.03								
40353	TELESKI	Skienselva	02.06.2020 09:00																				1.88
40411	AAGEVEG	Veg?dselva	02.06.2020 09:10		6.64	2.9	1	1.66	5.4	2	7	98	< 2	250	0.655								
40411	AAGEVEG	Veg?dselva	02.06.2020 09:10																				1.6
40358	FINEALT	Altaelva	02.06.2020 09:30		7.32	7.07	2.5	12.4	5.7	6	10	80	< 2	410	2.19								
40358	FINEALT	Altaelva	02.06.2020 09:30																				8.5
40361	ROGEORR	Orreelva	02.06.2020 10:00		7.82	19.3	6.6	6.11	7	6	41	< 2	23	710	0.147								
40361	ROGEORR	Orreelva	02.06.2020 10:00																				17.1
40374	HOREVOS	Vosso	02.06.2020 10:05		6.46	1.92	< 0.3	0.72	1.2	< 1	4	130	< 2	190	0.573								
40374	HOREVOS	Vosso	02.06.2020 10:05																				1.16
40360	NOREVEF	Vefsna	02.06.2020 10:30		7.31	5	0.6	4.47	1.4	3	4	27	< 2	80	0.608								
40365	STRENID	Nidelva	02.06.2020 10:30		7.06	3.16	0.99	2.75	2.7	2	5	90	< 2	140	0.92								
40360	NOREVEF	Vefsna	02.06.2020 10:30																				5.43
40365	STRENID	Nidelva	02.06.2020 10:30																				3.47
40352	BUSEDRA	Drammenselva	02.06.2020 12:10		6.92	3.08	0.79	1.66	4.2	2	4	220	< 2	300	1.27								
40352	BUSEDRA	Drammenselva	02.06.2020 12:10																				3.36
69594	TROEM?2	M?selv	02.06.2020 12:20		7.43	6.47	6	23.9	5.1	18	22	65	< 2	170	1.72								
69594	TROEM?2	M?selv	02.06.2020 12:20																				8.25
40357	STREORK	Orkla	02.06.2020 13:00		6.99	3.01	2.1	7.51	3	5	8	41	< 2	150	1.04								
40357	STREORK	Orkla	02.06.2020 13:00																				3.66
40354	VAGEOTR	Otra	02.06.2020 14:09		6.03	1.26	< 0.3	0.75	2.5	1	2	64	< 2	150	0.604								
40354	VAGEOTR	Otra	02.06.2020 14:09																				0.812
40383	ROGEBJE	Bjerkreimselva	02.06.2020 16:30		6.48	3.22	< 0.3	0.45	1.7	< 1	4	280	< 2	300	0.576								
40383	ROGEBJE	Bjerkreimselva	02.06.2020 16:30																				1.16
40356	?STEGLO	Glomma	02.06.2020 17:00		6.95	3.64	2.7	5.94	4.5	5	12	190	< 2	310	1.42								
40356	?STEGLO	Glomma	02.06.2020 17:00																				4.37
40373	FINETAN	Tanaelva	02.06.2020 17:30		6.73	2.56	2.6	3.51	7	5	15	< 2	< 2	190	2								
40373	FINETAN	Tanaelva	02.06.2020 17:30																				2.12
62167	OSLEALN	Alna	03.06.2020 00:00																				
69594	TROEM?2	M?selv	03.06.2020 00:00						2.9	6	28		11	180									
62167	OSLEALN	Alna	03.06.2020 00:00																				
69594	TROEM?2	M?selv	03.06.2020 00:00																				
62167	OSLEALN	Alna	03.06.2020 11:30		7.92	40.7	2.8	5.35	8	49	61	1140	12	1400	1.16								
62167	OSLEALN	Alna	03.06.2020 11:30																				35.4
